,Pais,Estado,Ciudad,Zona,Área Construida,Tipo de inmueble,Tipo de negocio,valor,periodo,moneda,imagen,caracteristicas
92, Mexico,"[' Nuevo León', ' Nuevo']", Apodaca, Las Margaritas, 27.60 m², Local , Renta ,9960,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTA5MTUwOTExMjkuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
93, Mexico,"[' Nuevo León', ' Nuevo']", Apodaca, Las Margaritas, 27.60 m², Local , Renta ,9936,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTA5MTUwOTA1MTIuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Trans. público cercano', 'Vigilancia', 'Zona residencial']"
94, Mexico,"[' Guanajuato', ' Usado']", Irapuato, Ave. Guerrero, 24 m², Local , Renta ,9636,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjEzMDcucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
95, Mexico,"[' Coahuila', ' Usado']", Torreón, Revolucion, 35 m², Local , Renta ,9514,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDQwMzUwMjkucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
96, Mexico,"[' Coahuila', ' Usado']", Torreón, Senderos, 20.87 m², Local , Renta ,9400,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTAxMDUwNjIxMDIucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,[]
97, Mexico,"[' Coahuila', ' Usado']", Torreón, Senderos, 20.87 m², Local , Renta ,9392,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTAzMDcwNDIzMjEucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Centros comerciales', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
98, Mexico,"[' Coahuila', ' Usado']", Torreón, Senderos, 20.87 m², Local , Renta ,9392,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMTAyMjEwNjA2NDkucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Centros comerciales', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Parques cercanos', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
99, Mexico,"[' Nuevo León', ' Nuevo']", Juárez,, 28.36 m², Local , Renta ,9358,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMjA0MTUxMTQzMjYuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Centros comerciales', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
100, Mexico,"[' Nuevo León', ' Usado']", Escobedo, Raul Salinas, 48 m², Local , Renta ,9286,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwMTIyNTYuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
101, Mexico,"[' Coahuila', ' Usado']", Torreón,, 4 m², Isla , Renta ,9000,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDgwMjQwMDAucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
102, Mexico,"[' Nuevo León', ' Usado']", Pesquería, Valle De Santa Maria, 33 m², Local , Renta ,8999,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcyMjAyMDExMDMwNTIxMDMucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
103, Mexico,"[' Nuevo León', ' Usado']", Pesquería, Valle De Santa Maria, 38 m², Local , Renta ,8760,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwNTI1MjQucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
104, Mexico,"[' Tamaulipas', ' Usado']", Reynosa, Jarachinas, 21 m², Local , Renta ,8552,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwNjI1NTIucG5nIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Centros comerciales', 'Cerca zona urbana', 'Colegios / Universidades', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona industrial', 'Zona residencial']"
105, Mexico,"[' Nuevo León', ' Usado']", Escobedo, Raul Salinas, 48 m², Local , Renta ,7877,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwMjA2MTMuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
106, Mexico,"[' Nuevo León', ' Usado']", Escobedo, Raul Salinas, 48 m², Local , Renta ,7699,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwMTI5MDIuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
107, Mexico,"[' Nuevo León', ' Usado']", Escobedo, Raul Salinas, 48 m², Local , Renta ,7150,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcyMjAyMDExMDMwMTQ0NDEuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
108, Mexico,"[' Nuevo León', ' Usado']", Escobedo, Raul Salinas, 48 m², Local , Renta ,7150,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwMTQ4NDYuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
109, Mexico,"[' Nuevo León', ' Usado']", Escobedo, Raul Salinas, 48 m², Local , Renta ,6050,Mensual,PesosMexicanos,https://image.wasi.co/eyJidWNrZXQiOiJzdGF0aWN3Iiwia2V5IjoiaW5tdWVibGVzXC9nNTk0MDcxMjAyMDExMDMwMjExMTQuanBnIiwiZWRpdHMiOnsibm9ybWFsaXNlIjp0cnVlLCJyb3RhdGUiOjAsInJlc2l6ZSI6eyJ3aWR0aCI6OTAwLCJoZWlnaHQiOjY3NSwiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiciI6MjU1LCJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"['Acceso pavimentado', 'Cerca zona urbana', 'Parqueadero visitantes', 'Sobre vía principal', 'Trans. público cercano', 'Vigilancia', 'Zona comercial', 'Zona residencial']"
